winner,A,B,A_synergy,B_synergy
1,"['seven', 'paradox', 'infernus', 'pocket', 'grey talon', 'lady geist']","['viscous', 'shiv', 'bebop', 'mo & krill', 'vindicta', 'haze']",7.541200291824331,7.536423366472665
0,"['paradox', 'infernus', 'haze', 'wraith', 'mo & krill', 'lady geist']","['seven', 'vindicta', 'bebop', 'kelvin', 'mcginnis', 'yamato']",7.599630266369622,7.431091241132777
0,"['vindicta', 'mcginnis', 'viscous', 'seven', 'kelvin', 'mo & krill']","['grey talon', 'pocket', 'wraith', 'infernus', 'haze', 'lady geist']",7.42100804245609,7.580135140948134
0,"['haze', 'grey talon', 'infernus', 'wraith', 'abrams', 'seven']","['lady geist', 'pocket', 'dynamo', 'vindicta', 'bebop', 'yamato']",7.54448286918237,7.462964512869032
1,"['haze', 'lash', 'shiv', 'vindicta', 'infernus', 'warden']","['grey talon', 'seven', 'lady geist', 'yamato', 'wraith', 'mo & krill']",7.501134635491532,7.509831852162876
1,"['shiv', 'grey talon', 'bebop', 'mo & krill', 'dynamo', 'wraith']","['haze', 'lash', 'seven', 'abrams', 'infernus', 'vindicta']",7.544037576943355,7.543732984573956
1,"['lady geist', 'mcginnis', 'warden', 'haze', 'kelvin', 'mo & krill']","['seven', 'dynamo', 'wraith', 'vindicta', 'paradox', 'shiv']",7.482761242051431,7.558174380614592
1,"['ivy', 'bebop', 'mo & krill', 'grey talon', 'wraith', 'mcginnis']","['lady geist', 'haze', 'seven', 'vindicta', 'shiv', 'warden']",7.5196620653235415,7.522091593189621
1,"['mo & krill', 'dynamo', 'paradox', 'shiv', 'bebop', 'vindicta']","['mcginnis', 'kelvin', 'viscous', 'seven', 'infernus', 'abrams']",7.562142550004375,7.324413830193917
1,"['yamato', 'seven', 'dynamo', 'mcginnis', 'kelvin', 'pocket']","['grey talon', 'mo & krill', 'vindicta', 'haze', 'shiv', 'infernus']",7.425856065447763,7.626172922116648
1,"['dynamo', 'ivy', 'abrams', 'seven', 'yamato', 'wraith']","['vindicta', 'haze', 'infernus', 'viscous', 'mcginnis', 'shiv']",7.478574997922728,7.53052292931831
1,"['abrams', 'shiv', 'infernus', 'mcginnis', 'seven', 'wraith']","['dynamo', 'warden', 'lady geist', 'haze', 'ivy', 'vindicta']",7.474786521919041,7.540279175772174
1,"['mcginnis', 'bebop', 'haze', 'seven', 'wraith', 'warden']","['ivy', 'vindicta', 'lash', 'lady geist', 'grey talon', 'infernus']",7.434447749318319,7.521326658941283
1,"['lady geist', 'vindicta', 'grey talon', 'seven', 'wraith', 'ivy']","['bebop', 'warden', 'mcginnis', 'pocket', 'dynamo', 'haze']",7.497375042403194,7.512085369923914
1,"['shiv', 'lash', 'mcginnis', 'dynamo', 'haze', 'wraith']","['infernus', 'seven', 'kelvin', 'vindicta', 'warden', 'bebop']",7.536172400416047,7.458228828709286
1,"['lash', 'ivy', 'abrams', 'seven', 'wraith', 'bebop']","['shiv', 'yamato', 'viscous', 'pocket', 'haze', 'warden']",7.455690667406765,7.451113904761822
1,"['wraith', 'ivy', 'haze', 'shiv', 'lady geist', 'vindicta']","['mcginnis', 'seven', 'mo & krill', 'infernus', 'kelvin', 'abrams']",7.527476812107176,7.468966715358284
1,"['dynamo', 'lady geist', 'kelvin', 'mcginnis', 'grey talon', 'ivy']","['pocket', 'haze', 'vindicta', 'paradox', 'wraith', 'infernus']",7.422902761326364,7.606924009092289
1,"['mo & krill', 'abrams', 'grey talon', 'ivy', 'seven', 'yamato']","['lash', 'pocket', 'mcginnis', 'shiv', 'kelvin', 'lady geist']",7.551366713745822,7.41771151205496
0,"['vindicta', 'dynamo', 'lady geist', 'kelvin', 'viscous', 'lash']","['bebop', 'seven', 'yamato', 'infernus', 'paradox', 'haze']",7.406372768396406,7.570955387457497
0,"['vindicta', 'warden', 'lady geist', 'mo & krill', 'shiv', 'wraith']","['dynamo', 'seven', 'haze', 'viscous', 'infernus', 'grey talon']",7.434692756774184,7.532868507323149
0,"['pocket', 'vindicta', 'seven', 'wraith', 'lady geist', 'infernus']","['mo & krill', 'warden', 'haze', 'dynamo', 'grey talon', 'bebop']",7.521753977857388,7.593009917745927
0,"['vindicta', 'paradox', 'kelvin', 'infernus', 'abrams', 'seven']","['lady geist', 'mcginnis', 'haze', 'grey talon', 'mo & krill', 'pocket']",7.450516266482459,7.573418661599205
1,"['abrams', 'paradox', 'wraith', 'mo & krill', 'bebop', 'grey talon']","['vindicta', 'ivy', 'infernus', 'seven', 'haze', 'shiv']",7.600954652404707,7.571390570846667
0,"['pocket', 'kelvin', 'shiv', 'paradox', 'mcginnis', 'abrams']","['viscous', 'grey talon', 'infernus', 'haze', 'ivy', 'seven']",7.437207178104132,7.531241391393342
1,"['lash', 'grey talon', 'dynamo', 'kelvin', 'warden', 'haze']","['pocket', 'viscous', 'infernus', 'paradox', 'seven', 'abrams']",7.521647027410931,7.459948561051734
1,"['abrams', 'kelvin', 'vindicta', 'lady geist', 'viscous', 'seven']","['bebop', 'haze', 'yamato', 'lash', 'mo & krill', 'grey talon']",7.3441442332168,7.601153851079259
1,"['paradox', 'mo & krill', 'grey talon', 'infernus', 'pocket', 'haze']","['warden', 'seven', 'bebop', 'mcginnis', 'kelvin', 'viscous']",7.71854620083421,7.29248466398832
0,"['kelvin', 'shiv', 'haze', 'mcginnis', 'pocket', 'bebop']","['abrams', 'yamato', 'lash', 'grey talon', 'paradox', 'ivy']",7.511322002962706,7.531773432500231
1,"['haze', 'lady geist', 'bebop', 'lash', 'wraith', 'mcginnis']","['infernus', 'seven', 'pocket', 'kelvin', 'ivy', 'abrams']",7.4624514966618385,7.422851939567828
1,"['infernus', 'dynamo', 'lady geist', 'kelvin', 'haze', 'paradox']","['seven', 'shiv', 'vindicta', 'bebop', 'lash', 'pocket']",7.536507411913575,7.507124868902728
0,"['kelvin', 'seven', 'haze', 'mcginnis', 'yamato', 'abrams']","['wraith', 'warden', 'grey talon', 'vindicta', 'ivy', 'infernus']",7.40439897480934,7.511186236356347
0,"['yamato', 'haze', 'abrams', 'lash', 'vindicta', 'wraith']","['dynamo', 'seven', 'grey talon', 'shiv', 'mcginnis', 'lady geist']",7.488284090485874,7.4976064906478666
1,"['pocket', 'yamato', 'warden', 'viscous', 'abrams', 'mcginnis']","['seven', 'wraith', 'bebop', 'grey talon', 'paradox', 'infernus']",7.313809342074329,7.584076611233934
1,"['kelvin', 'wraith', 'paradox', 'shiv', 'mcginnis', 'grey talon']","['abrams', 'haze', 'dynamo', 'viscous', 'ivy', 'infernus']",7.4962782397454095,7.506658701599184
1,"['lash', 'haze', 'dynamo', 'vindicta', 'mo & krill', 'lady geist']","['seven', 'infernus', 'viscous', 'warden', 'pocket', 'wraith']",7.543465488312185,7.394440312634399
1,"['infernus', 'shiv', 'warden', 'dynamo', 'wraith', 'lash']","['viscous', 'grey talon', 'seven', 'mcginnis', 'paradox', 'haze']",7.473044910961068,7.481113146163447
0,"['lady geist', 'haze', 'seven', 'grey talon', 'vindicta', 'kelvin']","['bebop', 'infernus', 'wraith', 'ivy', 'viscous', 'yamato']",7.526415641486177,7.500211346678717
0,"['haze', 'infernus', 'warden', 'seven', 'lash', 'bebop']","['lady geist', 'vindicta', 'paradox', 'mcginnis', 'dynamo', 'wraith']",7.502762398032077,7.500323472560225
1,"['seven', 'infernus', 'ivy', 'shiv', 'viscous', 'yamato']","['haze', 'paradox', 'wraith', 'grey talon', 'warden', 'lash']",7.53513752003675,7.512294752054117
0,"['haze', 'pocket', 'bebop', 'lady geist', 'shiv', 'ivy']","['mo & krill', 'warden', 'lash', 'infernus', 'grey talon', 'yamato']",7.518893456871425,7.539710949672191
1,"['lady geist', 'warden', 'kelvin', 'mo & krill', 'viscous', 'abrams']","['paradox', 'haze', 'pocket', 'mcginnis', 'ivy', 'yamato']",7.380380653384212,7.542507548891165
1,"['yamato', 'grey talon', 'haze', 'warden', 'pocket', 'abrams']","['mcginnis', 'wraith', 'mo & krill', 'bebop', 'seven', 'kelvin']",7.477673733073508,7.428647372266541
0,"['grey talon', 'wraith', 'yamato', 'mo & krill', 'vindicta', 'haze']","['seven', 'infernus', 'mcginnis', 'paradox', 'pocket', 'warden']",7.59116460187539,7.486340719807169
1,"['wraith', 'ivy', 'viscous', 'bebop', 'abrams', 'haze']","['infernus', 'lash', 'lady geist', 'mo & krill', 'vindicta', 'yamato']",7.483913686076214,7.521914714381306
0,"['ivy', 'shiv', 'yamato', 'kelvin', 'seven', 'pocket']","['lady geist', 'infernus', 'paradox', 'grey talon', 'mcginnis', 'dynamo']",7.462119798981845,7.539030574083795
1,"['infernus', 'mo & krill', 'pocket', 'warden', 'haze', 'seven']","['bebop', 'lash', 'lady geist', 'paradox', 'vindicta', 'abrams']",7.581065033722681,7.492236080137957
1,"['vindicta', 'grey talon', 'warden', 'lady geist', 'kelvin', 'wraith']","['seven', 'pocket', 'bebop', 'haze', 'dynamo', 'abrams']",7.471599835409978,7.483921238473651
1,"['dynamo', 'bebop', 'haze', 'mcginnis', 'ivy', 'abrams']","['seven', 'warden', 'viscous', 'wraith', 'kelvin', 'grey talon']",7.503201982563082,7.34980887478745
0,"['vindicta', 'mcginnis', 'bebop', 'ivy', 'haze', 'wraith']","['kelvin', 'pocket', 'grey talon', 'dynamo', 'seven', 'warden']",7.524782543015979,7.464012213604178
0,"['lady geist', 'seven', 'paradox', 'shiv', 'vindicta', 'ivy']","['kelvin', 'pocket', 'warden', 'bebop', 'haze', 'wraith']",7.545122167625093,7.463037349988801
1,"['shiv', 'pocket', 'haze', 'paradox', 'wraith', 'abrams']","['dynamo', 'bebop', 'vindicta', 'kelvin', 'grey talon', 'lash']",7.538166472567435,7.543980459518838
1,"['lash', 'kelvin', 'infernus', 'ivy', 'seven', 'bebop']","['haze', 'mcginnis', 'grey talon', 'pocket', 'wraith', 'shiv']",7.459080579756124,7.554711374502704
1,"['mcginnis', 'seven', 'infernus', 'paradox', 'warden', 'shiv']","['ivy', 'haze', 'viscous', 'bebop', 'vindicta', 'wraith']",7.498783869814222,7.504981751826331
1,"['bebop', 'lady geist', 'infernus', 'viscous', 'seven', 'haze']","['wraith', 'grey talon', 'paradox', 'pocket', 'abrams', 'lash']",7.503411520013334,7.485553436941882
1,"['grey talon', 'paradox', 'infernus', 'wraith', 'dynamo', 'bebop']","['ivy', 'kelvin', 'haze', 'lash', 'abrams', 'vindicta']",7.597575754525849,7.44285445855839
0,"['seven', 'mo & krill', 'shiv', 'bebop', 'warden', 'haze']","['abrams', 'kelvin', 'infernus', 'mcginnis', 'viscous', 'vindicta']",7.480655962629997,7.355001645556751
1,"['vindicta', 'paradox', 'yamato', 'bebop', 'dynamo', 'infernus']","['lady geist', 'wraith', 'seven', 'haze', 'shiv', 'grey talon']",7.5569722323460615,7.557122040493693
1,"['yamato', 'wraith', 'grey talon', 'warden', 'paradox', 'haze']","['viscous', 'ivy', 'shiv', 'bebop', 'infernus', 'mcginnis']",7.542080241022153,7.502167157752242
0,"['wraith', 'viscous', 'kelvin', 'shiv', 'pocket', 'bebop']","['vindicta', 'warden', 'yamato', 'infernus', 'haze', 'seven']",7.401196345971372,7.51786490780854
1,"['shiv', 'vindicta', 'warden', 'haze', 'bebop', 'ivy']","['kelvin', 'wraith', 'infernus', 'lady geist', 'lash', 'grey talon']",7.498254343859463,7.448300979532105
0,"['seven', 'mcginnis', 'ivy', 'wraith', 'haze', 'yamato']","['infernus', 'bebop', 'warden', 'viscous', 'paradox', 'dynamo']",7.502619449720485,7.488503930163845
1,"['shiv', 'kelvin', 'wraith', 'grey talon', 'vindicta', 'warden']","['paradox', 'bebop', 'seven', 'infernus', 'ivy', 'haze']",7.459664370886512,7.5796293941475
1,"['wraith', 'seven', 'mcginnis', 'viscous', 'bebop', 'infernus']","['grey talon', 'ivy', 'pocket', 'vindicta', 'haze', 'yamato']",7.420248275315999,7.576097611088519
0,"['mo & krill', 'paradox', 'pocket', 'lady geist', 'bebop', 'seven']","['grey talon', 'wraith', 'viscous', 'warden', 'haze', 'shiv']",7.5162242258959395,7.463526939884421
1,"['vindicta', 'lash', 'infernus', 'seven', 'wraith', 'grey talon']","['paradox', 'lady geist', 'bebop', 'yamato', 'haze', 'kelvin']",7.548511160574051,7.467459025633476
0,"['shiv', 'grey talon', 'ivy', 'yamato', 'infernus', 'seven']","['bebop', 'haze', 'pocket', 'wraith', 'vindicta', 'abrams']",7.561320819077726,7.52605151110332
0,"['seven', 'lash', 'lady geist', 'infernus', 'paradox', 'vindicta']","['haze', 'yamato', 'wraith', 'shiv', 'grey talon', 'abrams']",7.564862444670609,7.5404730001073235
1,"['dynamo', 'shiv', 'haze', 'pocket', 'wraith', 'abrams']","['infernus', 'seven', 'ivy', 'grey talon', 'bebop', 'vindicta']",7.518362242050646,7.552093037136768
1,"['haze', 'vindicta', 'dynamo', 'infernus', 'seven', 'shiv']","['paradox', 'abrams', 'lady geist', 'grey talon', 'wraith', 'lash']",7.607767884621055,7.47364488600431
1,"['dynamo', 'warden', 'wraith', 'vindicta', 'haze', 'bebop']","['viscous', 'lash', 'seven', 'lady geist', 'abrams', 'infernus']",7.56153632544379,7.442726539624103
1,"['paradox', 'shiv', 'seven', 'kelvin', 'abrams', 'wraith']","['infernus', 'grey talon', 'mcginnis', 'haze', 'bebop', 'lady geist']",7.432417200082768,7.554304122731869
1,"['infernus', 'grey talon', 'pocket', 'abrams', 'dynamo', 'mcginnis']","['lash', 'warden', 'yamato', 'wraith', 'shiv', 'haze']",7.486256702026692,7.427190898842314
1,"['vindicta', 'viscous', 'mcginnis', 'seven', 'shiv', 'haze']","['kelvin', 'yamato', 'mo & krill', 'wraith', 'ivy', 'bebop']",7.488687240793975,7.465031131671311
1,"['yamato', 'pocket', 'grey talon', 'vindicta', 'bebop', 'shiv']","['haze', 'seven', 'mcginnis', 'kelvin', 'wraith', 'infernus']",7.54175538933481,7.468438995923725
0,"['seven', 'haze', 'ivy', 'abrams', 'vindicta', 'kelvin']","['infernus', 'shiv', 'bebop', 'wraith', 'paradox', 'grey talon']",7.445069554800521,7.625608045421471
0,"['warden', 'infernus', 'pocket', 'mcginnis', 'seven', 'vindicta']","['lash', 'wraith', 'lady geist', 'bebop', 'haze', 'abrams']",7.480118978264301,7.471557909054355
0,"['infernus', 'yamato', 'seven', 'kelvin', 'abrams', 'shiv']","['wraith', 'haze', 'pocket', 'paradox', 'warden', 'lady geist']",7.439723896563475,7.505351315752106
0,"['haze', 'paradox', 'abrams', 'lash', 'vindicta', 'seven']","['mo & krill', 'bebop', 'ivy', 'mcginnis', 'pocket', 'dynamo']",7.524797996453855,7.522165211362999
1,"['seven', 'pocket', 'viscous', 'lady geist', 'wraith', 'infernus']","['mcginnis', 'dynamo', 'grey talon', 'vindicta', 'haze', 'warden']",7.421797509760231,7.562123698710683
0,"['bebop', 'kelvin', 'haze', 'warden', 'shiv', 'vindicta']","['pocket', 'infernus', 'mcginnis', 'wraith', 'viscous', 'seven']",7.502172698451287,7.418910169620988
0,"['grey talon', 'vindicta', 'wraith', 'haze', 'lash', 'kelvin']","['paradox', 'lady geist', 'seven', 'bebop', 'viscous', 'abrams']",7.497205805610078,7.4232069634652715
0,"['mcginnis', 'kelvin', 'seven', 'grey talon', 'infernus', 'abrams']","['vindicta', 'yamato', 'lash', 'wraith', 'bebop', 'ivy']",7.397562097386628,7.496718750144441
1,"['haze', 'kelvin', 'yamato', 'vindicta', 'infernus', 'viscous']","['abrams', 'wraith', 'seven', 'pocket', 'dynamo', 'paradox']",7.484512952641377,7.442508355157564
0,"['infernus', 'haze', 'bebop', 'lady geist', 'mo & krill', 'seven']","['vindicta', 'wraith', 'kelvin', 'yamato', 'viscous', 'abrams']",7.5699386418759325,7.365748002208572
0,"['lady geist', 'yamato', 'seven', 'infernus', 'paradox', 'bebop']","['viscous', 'abrams', 'pocket', 'wraith', 'shiv', 'vindicta']",7.507243438442221,7.43640038872009
1,"['paradox', 'seven', 'warden', 'bebop', 'lady geist', 'vindicta']","['wraith', 'mcginnis', 'infernus', 'haze', 'abrams', 'kelvin']",7.491561474398375,7.430361229323397
1,"['infernus', 'pocket', 'bebop', 'yamato', 'grey talon', 'shiv']","['haze', 'vindicta', 'wraith', 'seven', 'dynamo', 'paradox']",7.57513437802252,7.5649837528402095
1,"['pocket', 'seven', 'lady geist', 'warden', 'yamato', 'wraith']","['kelvin', 'dynamo', 'haze', 'mo & krill', 'mcginnis', 'vindicta']",7.402772340715086,7.552847927664653
0,"['seven', 'bebop', 'grey talon', 'mcginnis', 'pocket', 'vindicta']","['wraith', 'lady geist', 'dynamo', 'abrams', 'infernus', 'haze']",7.472439862237455,7.522202482553854
0,"['lady geist', 'mcginnis', 'warden', 'mo & krill', 'lash', 'seven']","['wraith', 'bebop', 'kelvin', 'grey talon', 'dynamo', 'abrams']",7.400346556128545,7.4686241784296294
1,"['dynamo', 'ivy', 'pocket', 'haze', 'lady geist', 'paradox']","['seven', 'bebop', 'wraith', 'warden', 'infernus', 'kelvin']",7.514266589682048,7.4085893399645935
1,"['viscous', 'paradox', 'shiv', 'mcginnis', 'infernus', 'pocket']","['grey talon', 'kelvin', 'wraith', 'haze', 'seven', 'abrams']",7.539377226697404,7.447800189151375
0,"['lash', 'seven', 'viscous', 'lady geist', 'bebop', 'mcginnis']","['shiv', 'infernus', 'haze', 'warden', 'wraith', 'vindicta']",7.371887202280974,7.514738456187906
1,"['bebop', 'grey talon', 'seven', 'haze', 'infernus', 'shiv']","['pocket', 'mcginnis', 'wraith', 'yamato', 'lash', 'viscous']",7.602811181038231,7.380741787572524
1,"['bebop', 'kelvin', 'mo & krill', 'mcginnis', 'abrams', 'warden']","['wraith', 'shiv', 'seven', 'viscous', 'lady geist', 'dynamo']",7.410557560484406,7.448630514770352
0,"['wraith', 'ivy', 'seven', 'haze', 'yamato', 'mcginnis']","['viscous', 'lash', 'infernus', 'vindicta', 'mo & krill', 'lady geist']",7.502619449720485,7.514036087885069
0,"['seven', 'vindicta', 'grey talon', 'abrams', 'haze', 'wraith']","['lady geist', 'shiv', 'kelvin', 'pocket', 'paradox', 'bebop']",7.532091224217605,7.4775305458020185
1,"['abrams', 'vindicta', 'ivy', 'yamato', 'shiv', 'bebop']","['lash', 'dynamo', 'grey talon', 'wraith', 'seven', 'haze']",7.501816591282416,7.542818203484638
1,"['lash', 'mcginnis', 'haze', 'infernus', 'pocket', 'dynamo']","['vindicta', 'ivy', 'wraith', 'shiv', 'seven', 'bebop']",7.595740849953128,7.520240809244637
1,"['warden', 'mcginnis', 'bebop', 'seven', 'viscous', 'yamato']","['wraith', 'mo & krill', 'ivy', 'pocket', 'lady geist', 'vindicta']",7.342089873152318,7.488120220627575
0,"['pocket', 'seven', 'warden', 'vindicta', 'wraith', 'haze']","['grey talon', 'abrams', 'bebop', 'infernus', 'dynamo', 'viscous']",7.508791855894899,7.490829902348045
1,"['mcginnis', 'viscous', 'dynamo', 'vindicta', 'infernus', 'yamato']","['mo & krill', 'wraith', 'lady geist', 'seven', 'pocket', 'paradox']",7.480551415164646,7.514147869183694
0,"['dynamo', 'mcginnis', 'pocket', 'grey talon', 'bebop', 'seven']","['infernus', 'warden', 'abrams', 'lash', 'yamato', 'kelvin']",7.4451339587015815,7.3524720407705395
0,"['vindicta', 'bebop', 'grey talon', 'haze', 'seven', 'shiv']","['lady geist', 'infernus', 'pocket', 'abrams', 'warden', 'mcginnis']",7.57899584356733,7.410380299764791
0,"['paradox', 'mcginnis', 'haze', 'seven', 'wraith', 'infernus']","['vindicta', 'viscous', 'pocket', 'dynamo', 'ivy', 'lady geist']",7.567693286471204,7.4215815390863265
1,"['vindicta', 'wraith', 'shiv', 'warden', 'infernus', 'seven']","['bebop', 'grey talon', 'mcginnis', 'haze', 'dynamo', 'paradox']",7.467085876344741,7.5545250833068325
0,"['haze', 'seven', 'mo & krill', 'kelvin', 'lash', 'paradox']","['grey talon', 'infernus', 'bebop', 'vindicta', 'abrams', 'mcginnis']",7.5693001394476225,7.502654993201222
0,"['lash', 'wraith', 'dynamo', 'vindicta', 'warden', 'mo & krill']","['infernus', 'paradox', 'abrams', 'kelvin', 'pocket', 'seven']",7.453554636641802,7.435260099489866
0,"['haze', 'warden', 'abrams', 'lash', 'grey talon', 'ivy']","['vindicta', 'wraith', 'seven', 'pocket', 'kelvin', 'mo & krill']",7.43770778703273,7.498408636309196
0,"['dynamo', 'seven', 'bebop', 'lady geist', 'vindicta', 'abrams']","['warden', 'yamato', 'shiv', 'haze', 'infernus', 'grey talon']",7.4648824585751505,7.546955986924403
0,"['viscous', 'shiv', 'haze', 'lash', 'warden', 'mcginnis']","['lady geist', 'paradox', 'seven', 'bebop', 'yamato', 'grey talon']",7.398569353331623,7.503648035647416
1,"['lady geist', 'paradox', 'kelvin', 'pocket', 'grey talon', 'haze']","['bebop', 'wraith', 'abrams', 'infernus', 'seven', 'ivy']",7.499078712514387,7.492965529261972
0,"['bebop', 'kelvin', 'wraith', 'abrams', 'lady geist', 'mcginnis']","['warden', 'haze', 'infernus', 'vindicta', 'seven', 'ivy']",7.338197630008061,7.4986751508375535
0,"['paradox', 'infernus', 'haze', 'bebop', 'seven', 'dynamo']","['shiv', 'warden', 'vindicta', 'pocket', 'wraith', 'grey talon']",7.590224297983852,7.506979147651192
1,"['haze', 'vindicta', 'lady geist', 'dynamo', 'grey talon', 'paradox']","['lash', 'infernus', 'mcginnis', 'wraith', 'pocket', 'seven']",7.585719334001007,7.493711808922222
0,"['seven', 'ivy', 'mcginnis', 'warden', 'lady geist', 'pocket']","['haze', 'vindicta', 'wraith', 'grey talon', 'lash', 'shiv']",7.3901679527194535,7.538222125544743
